Family,Species,Sample Size,Elev_up,Elev_low,Elev_mid,RS,W_length,B_length,Dry_Weight,CTmax,CTmin,TTrange,STmax,STmin,STR,STmean,Location,DTmax,DTmin,DTmean,DTR
Geometridae,CA_GEO134,3,903,509,706,394,22.66666667,15.90666667,0.024033333,41.5,4,37.5,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188
Geometridae,CA_GEO136,14,903,509,706,394,20.115,14.42714286,0.019788571,41.9,2.533333333,39.36666667,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188
Geometridae,CA_GEO136-2,2,903,509,706,394,19.77,14.65,0.0128,44.85,,,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188
Geometridae,CA_GEO28,4,903,509,706,394,16.5825,12.1975,0.01505,41.76666667,1.5,40.26666667,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188
Geometridae,CA_GEO51,5,903,509,706,394,20.176,13.576,0.01808,41.83333333,6.15,35.68333333,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188
Geometridae,CA_GEO79,3,903,509,706,394,17.62333333,11.33333333,0.009533333,41.7,4.3,37.4,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188
Erebidae,CA_HER31,5,903,509,706,394,19.4475,16.766,0.023538,,6.85,,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188
Erebidae,CA_HYP01,2,903,509,706,394,16.975,14.045,0.0145,,5,,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188
Erebidae,CA_LIT40,2,903,509,706,394,18.485,18.41,0.0426,,5.95,,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188
Erebidae,CA_LIT57,5,903,509,706,394,7.5875,5.912,0.0029,45.05,0.1,44.95,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188
Erebidae,CA_LIT62,15,903,509,706,394,11.16133333,9.654666667,0.00896,41.58571429,2.2875,39.29821429,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188
Erebidae,CA_LYM13-2,2,903,509,706,394,19.08,14.695,0.04455,43.4,,,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188
Erebidae,CA_LYM16,2,903,509,706,394,17.4,12.79,0.0323,41.75,,,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188
Notodontidae,CA_NOT12,2,903,509,706,394,17.505,16.715,0.0542,43.6,2.7,40.9,26.88,17.77,9.1,22.81,Malaysia,25.11978779,19.81864961,22.05384379,5.301138188
Crambidae,CA_CRA07,4,1372,1066,1219,306,12.125,10.4425,0.009066667,40.6,0.4,40.2,23.95,14.71,9.24,19.82,Malaysia,22.91844477,17.39285563,19.69378918,5.525589141
Crambidae,CA_CRA12,3,1372,1066,1219,306,16.15,16.15,0.01377,40.9,0.1,40.8,23.95,14.71,9.24,19.82,Malaysia,22.91844477,17.39285563,19.69378918,5.525589141
Crambidae,CA_CRA136,4,1372,1066,1219,306,13.675,13.01,0.0115525,42,,,23.95,14.71,9.24,19.82,Malaysia,22.91844477,17.39285563,19.69378918,5.525589141
Crambidae,CA_CRA35,3,1372,1066,1219,306,13.12,11.59666667,0.010493333,37.4,0.7,36.7,23.95,14.71,9.24,19.82,Malaysia,22.91844477,17.39285563,19.69378918,5.525589141
Crambidae,CA_CRA45,3,1372,1066,1219,306,13.07333333,13.01666667,0.013503333,39.35,,,23.95,14.71,9.24,19.82,Malaysia,22.91844477,17.39285563,19.69378918,5.525589141
Euteliidae,CA_EUT02-2,2,1372,1066,1219,306,9.04,7.545,0.004525,42.2,,,23.95,14.71,9.24,19.82,Malaysia,22.91844477,17.39285563,19.69378918,5.525589141
Geometridae,CA_GEO109,2,1372,1066,1219,306,20.44,14.635,0.02508,,1.7,,23.95,14.71,9.24,19.82,Malaysia,22.91844477,17.39285563,19.69378918,5.525589141
Geometridae,CA_GEO_Pareclipsis,2,1372,1066,1219,306,19.51,14.46,0.012715,46.2,,,23.95,14.71,9.24,19.82,Malaysia,22.91844477,17.39285563,19.69378918,5.525589141
Erebidae,CA_LIT25-2,4,1372,1066,1219,306,9.7325,7.03,0.0043775,,1.75,,23.95,14.71,9.24,19.82,Malaysia,22.91844477,17.39285563,19.69378918,5.525589141
Erebidae,CA_LIT46-2,2,1372,1066,1219,306,14.005,12.885,0.02086,,6.1,,23.95,14.71,9.24,19.82,Malaysia,22.91844477,17.39285563,19.69378918,5.525589141
Noctuidae,CA_NOC02,2,1372,1066,1219,306,25.11,20.735,0.148275,34.8,,,23.95,14.71,9.24,19.82,Malaysia,22.91844477,17.39285563,19.69378918,5.525589141
Noctuidae,CA_NOC10,5,1372,1066,1219,306,16.126,17.738,0.072206,,15.3,,23.95,14.71,9.24,19.82,Malaysia,22.91844477,17.39285563,19.69378918,5.525589141
Noctuidae,CA_NOC12,2,1372,1066,1219,306,16.56,16.145,0.04495,41.6,,,23.95,14.71,9.24,19.82,Malaysia,22.91844477,17.39285563,19.69378918,5.525589141
Noctuidae,CA_NOC20,2,1372,1066,1219,306,17.07,17.105,0.05378,,4.8,,23.95,14.71,9.24,19.82,Malaysia,22.91844477,17.39285563,19.69378918,5.525589141
Crambidae,CA_CRA10,2,1066,509,787.5,557,17.29,13.7,0.026745,,3.6,,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Crambidae,CA_CRA137,3,1066,509,787.5,557,18.07333333,15.39333333,0.01183,42,3.6,38.4,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Crambidae,CA_CRA2021-02,8,1066,509,787.5,557,18.45125,19.3525,0.057255,42.76666667,6.2,36.56666667,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Crambidae,CA_CRA40,8,1066,509,787.5,557,13.24125,12.72875,0.00574875,42.7,2.425,40.275,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Crambidae,CA_CRA46-1,4,1066,509,787.5,557,12.01,12.005,0.009075,44.4,,,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Crambidae,CA_CRA61,5,1066,509,787.5,557,10.046,10.26,0.003854,43.35,,,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Crambidae,CA_CRA64,2,1066,509,787.5,557,11.035,11.415,0.007245,,2,,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Crambidae,CA_CRA76,3,1066,509,787.5,557,8.84,8.516666667,0.004026667,42.3,,,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Crambidae,CA_CRA84,3,1066,509,787.5,557,14.01666667,14.17,0.00981,40.4,,,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Crambidae,CA_CRA88,7,1066,509,787.5,557,12.15428571,11.73428571,0.007188571,43.9,4,39.9,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Crambidae,CA_CRA90,6,1066,509,787.5,557,12.61666667,12.155,0.00973,42.5,2.2,40.3,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Crambidae,CA_CRA95,2,1066,509,787.5,557,11.555,11.085,0.013125,,3.7,,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Erebidae,CA_ERE10,4,1066,509,787.5,557,39.755,30.7,0.2681975,44.8,,,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Erebidae,CA_ERE74,2,1066,509,787.5,557,19.955,19.215,0.04494,43.3,,,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Geometridae,CA_GEO17,3,1066,509,787.5,557,17.26333333,13.46666667,0.009623333,44,1.6,42.4,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Geometridae,CA_GEO43,2,1066,509,787.5,557,10.84,8.74,0.005355,29.4,,,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Geometridae,CA_GEO45-2,3,1066,509,787.5,557,8.58,8.74,0.0019,42.5,-1,43.5,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Geometridae,CA_GEO45-3,5,1066,509,787.5,557,8.034,7.562,0.001874,46.1,0.35,45.75,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Geometridae,CA_GEO48,5,1066,509,787.5,557,23.5325,18.048,0.035804,43.6,3.8,39.8,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Geometridae,CA_GEO52-1,2,1066,509,787.5,557,15.585,12.19,0.00745,,0.5,,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Geometridae,CA_GEO53,10,1066,509,787.5,557,14.61666667,13.019,0.005806,42.42,2.375,40.045,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Geometridae,CA_GEO72,4,1066,509,787.5,557,14.98,12.3275,0.0132075,42.9,,,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Erebidae,CA_HER04,7,1066,509,787.5,557,14.92166667,13.63,0.075008571,41.74,7.8,33.94,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Erebidae,CA_HER13,11,1066,509,787.5,557,14.12272727,12.87727273,0.018796364,42.08333333,4.65,37.43333333,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Erebidae,CA_HER25,10,1066,509,787.5,557,9.631111111,8.205,0.004071,45.175,2.366666667,42.80833333,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Erebidae,CA_LIT24,8,1066,509,787.5,557,7.97125,6.4625,0.0024925,44.15,-1.4,45.55,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Erebidae,CA_LIT60,5,1066,509,787.5,557,11.414,10.706,0.008868,45,1.4,43.6,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Erebidae,CA_LYM-Euproctis-03,2,1066,509,787.5,557,17.41,12.365,0.02055,43.2,,,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Erebidae,CA_LYM01-1,3,1066,509,787.5,557,22.67666667,19.36666667,0.090323333,43.9,10,33.9,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Erebidae,CA_LYM06,3,1066,509,787.5,557,13.04333333,10.15666667,0.01246,,3,,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Notodontidae,CA_NOT15,2,1066,509,787.5,557,23.48,25.385,0.123685,,7.3,,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Notodontidae,CA_NOT17,2,1066,509,787.5,557,18.52,17.235,0.09365,38.9,,,26.18,17.11,9.08,22.15,Malaysia,24.7861392,19.659469,21.81349941,5.126670212
Crambidae,CA_CRA104,1,1493,1493,1493,0,6.61,5.75,0.0013,42.5,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Crambidae,CA_CRA129,1,1493,1493,1493,0,8.27,8.63,0.0029,39.3,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Crambidae,CA_CRA58,1,1493,1493,1493,0,8.79,6.9,0.004,43.9,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Crambidae,CA_CRA72,1,1493,1493,1493,0,6.52,5.87,0.0016,43.2,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Crambidae,CA_CRA83,1,1493,1493,1493,0,9.51,6.63,0.0025,41,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Crambidae,CA_CRA94,1,1493,1493,1493,0,11.46,10.09,0.004,,0.8,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Erebidae,CA_ERE38,1,1493,1493,1493,0,5.61,4.38,0.0005,,-0.4,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Erebidae,CA_ERE44,1,1493,1493,1493,0,8.11,6.16,0.0024,,-3.5,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Erebidae,CA_ERE50,1,1493,1493,1493,0,6.67,5.13,0.0014,,1.5,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Erebidae,CA_ERE50-2,1,1493,1493,1493,0,6.07,4.89,0.0015,42.4,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Euteliidae,CA_EUT01,1,1493,1493,1493,0,7.34,7.3,0.0026,,-0.2,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Geometridae,CA_GEO-Larentiinae-10,1,1493,1493,1493,0,7.3,5.21,0.0019,43.1,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Geometridae,CA_GEO-Larentiinae-11,1,1493,1493,1493,0,6.48,4.68,0.0007,,-2.9,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Geometridae,CA_GEO-Larentiinae-12,1,1493,1493,1493,0,5.55,4.69,0.0011,45.2,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Geometridae,CA_GEO-Larentiinae-13,2,1493,1493,1493,0,5.7,4.84,0.00085,44.25,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Geometridae,CA_GEO-Larentiinae-14,1,1493,1493,1493,0,,5.27,0.0013,,-5.6,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Geometridae,CA_GEO-Larentiinae-15,2,1493,1493,1493,0,6.26,5.49,0.0021,42.9,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Geometridae,CA_GEO-Larentiinae-16,1,1493,1493,1493,0,4.91,4.63,0.0007,,-5.2,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Geometridae,CA_GEO-Larentiinae-17,1,1493,1493,1493,0,6.69,5.02,0.0019,45.4,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Geometridae,CA_GEO-Larentiinae-8,1,1493,1493,1493,0,6.83,5.79,0.0025,42.5,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Geometridae,CA_GEO-Larentiinae-9,1,1493,1493,1493,0,7.41,5.58,0.0025,,-2.4,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Geometridae,CA_GEO-Scopula-3,1,1493,1493,1493,0,6.47,7.67,0.0024,,-0.5,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Geometridae,CA_GEO-Scopula-4,1,1493,1493,1493,0,7.62,6.64,0.0013,,-4.8,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Geometridae,CA_GEO-Scopula-7,1,1493,1493,1493,0,9.43,7.15,0.004,43.8,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Geometridae,CA_GEO139,2,1493,1493,1493,0,8.945,6.795,0.0032,42.35,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Geometridae,CA_GEO96,1,1493,1493,1493,0,8.84,7.16,0.0014,,1.7,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Erebidae,CA_HER02,1,1493,1493,1493,0,16.02,14.12,0.013,,3.6,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Erebidae,CA_HER02-2,2,1493,1493,1493,0,16.965,12.425,0.0174,41.8,9,32.8,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Erebidae,CA_HER23,2,1493,1493,1493,0,20.96,18.025,0.0348,35.7,6.7,29,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Limacodidae,CA_LIM01,1,1493,1493,1493,0,10.74,10.65,0.014,,2.1,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Erebidae,CA_LIT09-2,2,1493,1493,1493,0,15.53,9.965,0.0143,37.4,2.6,34.8,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Erebidae,CA_LIT13,2,1493,1493,1493,0,17.915,12.155,0.0138,41.9,1.8,40.1,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Erebidae,CA_LIT50,1,1493,1493,1493,0,7.11,4.54,0.0021,,-1.7,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Erebidae,CA_LIT55,1,1493,1493,1493,0,8.58,6.92,0.0027,,1.9,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Erebidae,CA_LIT59,1,1493,1493,1493,0,7.42,6.11,0.0023,44.7,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Erebidae,CA_LIT74,1,1493,1493,1493,0,9.24,7.82,0.0043,38.4,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Erebidae,CA_LIT77,1,1493,1493,1493,0,11.23,8.11,0.0067,,2.2,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Erebidae,CA_MIC06,1,1493,1493,1493,0,6.14,,0.0009,,-2.1,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Lecithoceridae,CA_MIC07,1,1493,1493,1493,0,6.72,6.64,0.0037,,0.2,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Pyralidae,CA_MIC09,1,1493,1493,1493,0,6.37,5.4,0.0016,,-1.5,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Tortricidae,CA_MIC10,1,1493,1493,1493,0,9.89,9.89,0.0106,,2.5,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Tortricidae,CA_MIC11,1,1493,1493,1493,0,8.71,7.64,0.005,41.4,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Lecithoceridae,CA_MIC15,1,1493,1493,1493,0,,5.64,0.0014,,1.6,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Erebidae,CA_MIC17,1,1493,1493,1493,0,8.41,7.4,0.0017,43.9,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Noctuidae,CA_NOC05,1,1493,1493,1493,0,23.37,15.96,0.0278,,4.6,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Noctuidae,CA_NOC16,1,1493,1493,1493,0,12.88,12.43,0.0155,,7.4,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Nolidae,CA_NOL13,1,1493,1493,1493,0,6.53,4.55,0.0019,,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Nolidae,CA_NOL15,2,1493,1493,1493,0,6.825,5.17,0.0016,,0.7,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Nolidae,CA_NOL18,1,1493,1493,1493,0,8.44,7.27,0.0044,,-0.7,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Nolidae,CA_NOL19,1,1493,1493,1493,0,7.22,5.54,0.0017,,-1.1,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Nolidae,CA_NOL21,1,1493,1493,1493,0,6.83,5.63,0.0021,44.8,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Nolidae,CA_NOL22,1,1493,1493,1493,0,5.93,5.18,0.0023,43.1,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Pyralidae,CA_PYR08,1,1493,1493,1493,0,7.01,5.06,0.0013,43.8,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Pyralidae,CA_PYR14,1,1493,1493,1493,0,13.93,10.32,0.0101,41.1,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Pyralidae,CA_PYR25,1,1493,1493,1493,0,12.24,10.61,0.0161,,2.1,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Pyralidae,CA_PYR30,1,1493,1493,1493,0,7.82,,0.0027,,0,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Thyrididae,CA_THY01,1,1493,1493,1493,0,11.75,9.57,0.0064,,0.9,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Uraniidae,CA_URA01,1,1493,1493,1493,0,9.42,7.17,0.0019,,2.5,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Uraniidae,CA_URA05,1,1493,1493,1493,0,11.67,8.68,0.0058,36.2,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Uraniidae,CA_URA09,1,1493,1493,1493,0,9.89,6.85,0.0033,,-2.5,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Uraniidae,CA_URA10,1,1493,1493,1493,0,12.21,8.29,0.0059,39.3,,,22.51666667,13.57666667,8.94,18.60472222,Malaysia,20.91398414,14.86570728,17.72896625,6.048276857
Geometridae,CA_CRA124,7,1494,1066,1280,428,16.46428571,12.81714286,0.018788571,41.55,1.8,39.75,23.57,14.31,9.25,19.43,Malaysia,22.62750541,16.88605912,19.28376147,5.741446287
Crambidae,CA_CRA29,11,1494,1066,1280,428,22.71909091,20.76636364,0.065533636,40.85,5.133333333,35.71666667,23.57,14.31,9.25,19.43,Malaysia,22.62750541,16.88605912,19.28376147,5.741446287
Erebidae,CA_RSERE08,2,1494,1066,1280,428,19.445,16.92,0.05721,,,,23.57,14.31,9.25,19.43,Malaysia,22.62750541,16.88605912,19.28376147,5.741446287
Geometridae,CA_RSGEO32,2,1494,1066,1280,428,16.54,15.115,0.020755,,,,23.57,14.31,9.25,19.43,Malaysia,22.62750541,16.88605912,19.28376147,5.741446287
Erebidae,CA_RSHER01,2,1494,1066,1280,428,15.865,16.29,0.016805,,,,23.57,14.31,9.25,19.43,Malaysia,22.62750541,16.88605912,19.28376147,5.741446287
Noctuidae,CA_RSNOC18,3,1494,1066,1280,428,13.89666667,14.36,0.03025,,,,23.57,14.31,9.25,19.43,Malaysia,22.62750541,16.88605912,19.28376147,5.741446287
Pyralidae,CA_RSPYR16,2,1494,1066,1280,428,9.005,8.46,0.005595,,,,23.57,14.31,9.25,19.43,Malaysia,22.62750541,16.88605912,19.28376147,5.741446287
Crambidae,CA_CRA126,5,1493,796,1144.5,697,12.59,10.206,0.008198,,0.5,,24.42,15.19,9.23,20.29,Malaysia,23.25664937,18.00565817,20.19154026,5.250991198
Erebidae,CA_LIT28,7,1493,796,1144.5,697,8.154285714,5.514285714,0.002538571,41.6,-1.9,43.5,24.42,15.19,9.23,20.29,Malaysia,23.25664937,18.00565817,20.19154026,5.250991198
Erebidae,CA_LIT29-2,6,1493,796,1144.5,697,9.648333333,6.943333333,0.003605,42.9,,,24.42,15.19,9.23,20.29,Malaysia,23.25664937,18.00565817,20.19154026,5.250991198
Crambidae,CA_CRA126-2,1,796,796,796,0,9.64,7.54,0.00465,,,,26.11,17.03666667,9.073333333,22.07638889,Malaysia,24.7513415,19.64286734,21.78843282,5.108474164
Notodontidae,CA_NOT22,1,796,796,796,0,19.34,20.66,0.07953,,,,26.11,17.03666667,9.073333333,22.07638889,Malaysia,24.7513415,19.64286734,21.78843282,5.108474164
Erebidae,CA_RSARC101,1,796,796,796,0,6.97,5.82,0.00204,,,,26.11,17.03666667,9.073333333,22.07638889,Malaysia,24.7513415,19.64286734,21.78843282,5.108474164
Erebidae,CA_RSARC102,1,796,796,796,0,9.33,7.62,0.00377,,,,26.11,17.03666667,9.073333333,22.07638889,Malaysia,24.7513415,19.64286734,21.78843282,5.108474164
Erebidae,CA_RSARC113,1,796,796,796,0,5.74,4.53,0.004,,,,26.11,17.03666667,9.073333333,22.07638889,Malaysia,24.7513415,19.64286734,21.78843282,5.108474164
Erebidae,CA_RSARC21,11,796,796,796,0,9.303636364,7.458181818,0.003263636,,,,26.11,17.03666667,9.073333333,22.07638889,Malaysia,24.7513415,19.64286734,21.78843282,5.108474164
Erebidae,CA_RSARC49,1,796,796,796,0,9.31,6.64,0.00389,,,,26.11,17.03666667,9.073333333,22.07638889,Malaysia,24.7513415,19.64286734,21.78843282,5.108474164
Erebidae,CA_RSARC50,1,796,796,796,0,7.33,6.68,0.00278,,,,26.11,17.03666667,9.073333333,22.07638889,Malaysia,24.7513415,19.64286734,21.78843282,5.108474164
Erebidae,CA_RSARC51,1,796,796,796,0,9.01,7.54,0.00317,,,,26.11,17.03666667,9.073333333,22.07638889,Malaysia,24.7513415,19.64286734,21.78843282,5.108474164
